sources,target,feature,clf,accuracy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1_2_3,0,3,1,0.4875,0.354838709677,0.0,0.608695652174,0.0,1.0,0.521739130435,1.0,0.0,0.875,0.0,0.222222222222,0.666666666667,0.52380952381,0.0,0.717948717949,0.0,0.363636363636,0.585365853659,11,18,16,8,9,18,11,0,0,0,0,0,5,0,1,1,0,11,2,0,14,0,0,0,1,0,7,0,0,0,7,0,0,0,2,0,5,0,1,0,0,12
1_2_3,0,3,5,0.3625,0.555555555556,1.0,0.625,1.0,0.0,0.244897959184,0.833333333333,0.0666666666667,0.294117647059,0.0714285714286,0.0,1.0,0.666666666667,0.125,0.4,0.133333333333,0.0,0.393442622951,12,15,17,14,10,12,10,0,0,0,1,1,3,1,2,0,2,7,0,0,5,0,0,12,0,0,1,1,0,12,5,0,0,0,0,5,0,0,0,0,0,12
1_2_3,0,6,0,0.9875,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.944444444444,1.0,0.974358974359,1.0,1.0,1.0,0.971428571429,14,19,13,8,8,18,14,0,0,0,0,0,0,19,0,0,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,1,0,0,0,17
1_2_3,0,6,6,0.575,0.9,1.0,0.566666666667,1.0,0.0,0.428571428571,0.9,0.0952380952381,1.0,0.25,0.0,1.0,0.9,0.173913043478,0.723404255319,0.4,0.0,0.6,10,21,17,12,5,15,9,0,0,0,0,1,1,2,4,0,0,14,0,0,17,0,0,0,0,0,9,3,0,0,0,0,0,0,0,5,0,0,0,0,0,15
1_2_3,0,6,1,0.275,0.2,0.0,0.363636363636,0.333333333333,0.0,0.4,1.0,0.0,0.5,0.444444444444,0.0,0.08,0.333333333333,0.0,0.421052631579,0.380952380952,0.0,0.133333333333,8,12,16,9,10,25,8,0,0,0,0,0,11,0,0,1,0,0,1,0,8,6,0,1,0,0,3,4,0,2,10,0,0,0,0,0,10,0,11,1,1,2
1_2_3,0,6,5,0.5125,0.48275862069,1.0,0.714285714286,0.285714285714,0.5,0.466666666667,0.875,0.333333333333,0.357142857143,0.181818181818,0.166666666667,0.777777777778,0.622222222222,0.5,0.47619047619,0.222222222222,0.25,0.583333333333,16,15,14,11,6,18,14,0,0,0,0,2,3,5,0,2,1,4,3,0,5,3,0,3,2,0,0,2,0,7,5,0,0,0,1,0,2,0,2,0,0,14
0_1,2,0,0,0.9625,0.916666666667,1.0,0.916666666667,0.933333333333,1.0,1.0,0.916666666667,0.9375,0.916666666667,1.0,1.0,1.0,0.916666666667,0.967741935484,0.916666666667,0.965517241379,1.0,1.0,12,16,12,14,9,17,11,0,0,1,0,0,0,15,1,0,0,0,1,0,11,0,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,17
0_1,2,0,6,0.3875,0.0,1.0,0.0,0.243902439024,1.0,0.513513513514,0.0,0.111111111111,0.0,1.0,0.166666666667,0.95,0.0,0.2,0.0,0.392156862745,0.285714285714,0.666666666667,13,9,22,10,6,20,0,0,0,7,0,6,0,1,0,3,0,5,0,0,0,20,0,2,0,0,0,10,0,0,0,0,0,0,1,5,0,0,0,1,0,19
0_1,2,0,1,0.625,1.0,0.736842105263,0.46875,0.0,1.0,0.65,0.272727272727,0.736842105263,0.9375,0.0,1.0,0.722222222222,0.428571428571,0.736842105263,0.625,0.0,1.0,0.684210526316,11,19,16,11,5,18,3,0,3,1,0,4,0,14,3,0,0,2,0,0,15,0,0,1,0,0,11,0,0,0,0,0,0,0,5,0,0,5,0,0,0,13
0_1,2,0,5,0.1625,1.0,0.0,0.142857142857,1.0,0.0,0.0,0.0833333333333,0.0,1.0,0.0714285714286,0.0,0.0,0.153846153846,0.0,0.25,0.133333333333,0.0,0.0,12,14,11,14,6,23,1,0,11,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,0,13,1,0,0,0,0,5,0,0,1,0,0,23,0,0,0
0_1,2,1,0,0.9125,1.0,0.625,1.0,0.9375,1.0,1.0,0.75,1.0,0.875,1.0,0.875,0.947368421053,0.857142857143,0.769230769231,0.933333333333,0.967741935484,0.933333333333,0.972972972973,12,10,16,15,8,19,9,2,0,1,0,0,0,10,0,0,0,0,0,2,14,0,0,0,0,0,0,15,0,0,0,1,0,0,7,0,0,1,0,0,0,18
0_1,2,1,6,0.5375,1.0,0.0,0.642857142857,0.538461538462,0.444444444444,0.428571428571,0.578947368421,0.0,0.5625,0.875,0.666666666667,0.8,0.733333333333,0.0,0.6,0.666666666667,0.533333333333,0.558139534884,19,16,16,8,6,15,11,0,0,0,5,3,0,0,4,2,0,10,0,2,9,3,0,2,0,0,1,7,0,0,0,1,0,0,4,1,0,2,0,1,0,12
0_1,2,1,1,0.575,1.0,0.361111111111,1.0,0.7,0.5,0.571428571429,0.769230769231,1.0,0.5,0.538461538462,1.0,0.181818181818,0.869565217391,0.530612244898,0.666666666667,0.608695652174,0.666666666667,0.275862068966,13,13,14,13,5,22,10,0,0,0,2,1,0,13,0,0,0,0,0,6,7,0,1,0,0,4,0,7,0,2,0,0,0,0,5,0,0,13,0,3,2,4
0_1,2,1,5,0.425,0.5,0.272727272727,0.714285714286,0.28,0.538461538462,0.5,0.666666666667,0.176470588235,0.3125,0.636363636364,0.875,0.315789473684,0.571428571429,0.214285714286,0.434782608696,0.388888888889,0.666666666667,0.387096774194,9,17,16,11,8,19,6,1,0,1,1,0,0,3,1,6,2,5,4,1,5,6,0,0,1,2,1,7,0,0,0,0,0,0,7,1,1,4,0,5,3,6
0_1,2,3,0,0.9625,1.0,0.866666666667,1.0,0.909090909091,1.0,1.0,0.941176470588,0.928571428571,1.0,1.0,0.909090909091,1.0,0.969696969697,0.896551724138,1.0,0.952380952381,0.952380952381,1.0,17,14,14,10,11,14,16,1,0,0,0,0,0,13,0,1,0,0,0,0,14,0,0,0,0,0,0,10,0,0,0,1,0,0,10,0,0,0,0,0,0,14
0_1,2,3,6,0.55,1.0,1.0,0.25,0.727272727273,1.0,0.475,0.571428571429,0.0909090909091,0.4,0.421052631579,0.571428571429,1.0,0.727272727273,0.166666666667,0.307692307692,0.533333333333,0.727272727273,0.64406779661,14,11,10,19,7,19,8,0,0,0,0,6,0,1,1,0,0,9,0,0,4,3,0,3,0,0,11,8,0,0,0,0,0,0,4,3,0,0,0,0,0,19
0_1,2,3,1,0.7,1.0,0.526315789474,0.730769230769,0.666666666667,1.0,0.647058823529,0.444444444444,0.666666666667,0.863636363636,0.4,0.615384615385,1.0,0.615384615385,0.588235294118,0.791666666667,0.5,0.761904761905,0.785714285714,9,15,22,10,13,11,4,2,1,0,0,2,0,10,1,2,0,2,0,2,19,0,0,1,0,1,5,4,0,0,0,4,0,0,8,1,0,0,0,0,0,11
0_1,2,3,5,0.45,1.0,0.5,0.346153846154,1.0,0.615384615385,0.666666666667,0.333333333333,0.285714285714,1.0,0.0666666666667,1.0,0.125,0.5,0.363636363636,0.514285714286,0.125,0.761904761905,0.210526315789,9,14,18,15,8,16,3,2,3,0,0,1,0,4,6,0,4,0,0,0,18,0,0,0,0,0,14,1,0,0,0,0,0,0,8,0,0,2,11,0,1,2
0_1,2,6,0,0.9,1.0,0.769230769231,0.888888888889,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.9,0.764705882353,0.666666666667,0.869565217391,0.941176470588,1.0,0.947368421053,0.866666666667,6,20,16,11,10,17,3,1,2,0,0,0,0,20,0,0,0,0,0,0,16,0,0,0,0,0,0,11,0,0,0,1,0,0,9,0,0,4,0,0,0,13
0_1,2,6,6,0.2625,0.5,0.264705882353,0.0,0.322580645161,0.0,0.0,0.153846153846,0.818181818182,0.0,0.909090909091,0.0,0.0,0.235294117647,0.4,0.0,0.47619047619,0.0,0.0,13,11,17,11,10,18,2,1,0,7,2,1,0,9,1,1,0,0,0,2,0,13,0,2,0,0,1,10,0,0,2,4,0,0,0,4,0,18,0,0,0,0
0_1,2,6,1,0.2125,1.0,0.173913043478,0.166666666667,0.285714285714,0.333333333333,0.0,0.230769230769,0.266666666667,0.875,0.222222222222,0.0909090909091,0.0,0.375,0.210526315789,0.28,0.25,0.142857142857,0.0,13,15,8,9,11,24,3,3,4,0,2,1,0,4,7,3,0,1,0,1,7,0,0,0,0,1,6,2,0,0,0,9,0,1,1,0,0,5,18,1,0,0
0_1,2,6,5,0.2625,0.75,0.166666666667,0.285714285714,0.0,0.142857142857,0.0,0.5,0.230769230769,0.875,0.0,0.0909090909091,0.0,0.6,0.193548387097,0.430769230769,0.0,0.111111111111,0.0,6,13,16,14,11,20,3,0,0,0,3,0,0,3,8,0,2,0,0,1,14,0,0,1,0,4,9,0,0,1,1,4,5,0,1,0,0,6,13,0,1,0
0_1,3,0,0,0.9625,0.857142857143,0.928571428571,1.0,1.0,1.0,0.95652173913,0.857142857143,0.928571428571,0.9375,1.0,1.0,1.0,0.857142857143,0.928571428571,0.967741935484,1.0,1.0,0.977777777778,7,14,16,8,13,22,6,1,0,0,0,0,0,13,0,0,0,1,1,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,22
0_1,3,0,6,0.2625,0.0,0.234042553191,0.0,0.357142857143,0.0,0.0,0.0,0.6875,0.0,1.0,0.0,0.0,0.0,0.349206349206,0.0,0.526315789474,0.0,0.0,13,16,13,10,8,20,0,11,0,2,0,0,0,11,0,4,0,1,0,1,0,12,0,0,0,0,0,10,0,0,0,4,0,0,0,4,0,20,0,0,0,0
0_1,3,0,1,0.3375,0.0,0.291666666667,0.333333333333,0.257142857143,1.0,0.6,0.0,0.538461538462,0.25,0.692307692308,0.5,0.15,0.0,0.378378378378,0.285714285714,0.375,0.666666666667,0.24,10,13,16,13,8,20,0,0,4,6,0,0,0,7,0,4,0,2,0,2,4,10,0,0,0,1,3,9,0,0,0,4,0,0,4,0,0,10,1,6,0,3
0_1,3,0,5,0.3375,1.0,0.357142857143,0.181818181818,0.272727272727,1.0,0.333333333333,0.0833333333333,0.714285714286,0.142857142857,0.692307692308,0.4,0.0588235294118,0.153846153846,0.47619047619,0.16,0.391304347826,0.571428571429,0.1,12,14,14,13,10,17,1,1,3,7,0,0,0,10,1,2,0,1,0,1,2,11,0,0,0,0,3,9,0,1,0,4,2,0,4,0,0,12,0,4,0,1
0_1,3,1,0,0.7875,1.0,0.466666666667,0.75,0.85,1.0,1.0,0.0769230769231,0.636363636364,1.0,1.0,0.875,1.0,0.142857142857,0.538461538462,0.857142857143,0.918918918919,0.933333333333,1.0,13,11,18,17,8,13,1,7,5,0,0,0,0,7,1,3,0,0,0,0,18,0,0,0,0,0,0,17,0,0,0,1,0,0,7,0,0,0,0,0,0,13
0_1,3,1,6,0.5,0.0,0.545454545455,0.518518518519,0.625,1.0,0.363636363636,0.0,0.666666666667,0.736842105263,0.333333333333,0.0909090909091,0.666666666667,0.0,0.6,0.608695652174,0.434782608696,0.166666666667,0.470588235294,5,18,19,15,11,12,0,0,0,1,0,4,0,12,3,1,0,2,0,3,14,1,0,1,0,0,10,5,0,0,0,3,0,0,1,7,0,4,0,0,0,8
0_1,3,1,1,0.55,1.0,0.478260869565,0.545454545455,0.4,1.0,0.533333333333,0.384615384615,0.785714285714,0.375,0.8,0.75,0.421052631579,0.555555555556,0.594594594595,0.444444444444,0.533333333333,0.857142857143,0.470588235294,13,14,16,10,8,19,5,2,0,1,0,5,0,11,1,2,0,0,0,2,6,8,0,0,0,0,2,8,0,0,0,0,0,0,6,2,0,8,2,1,0,8
0_1,3,1,5,0.3375,0.75,0.333333333333,0.380952380952,0.307692307692,0.5,0.0,0.461538461538,0.6,0.571428571429,0.266666666667,0.3,0.0,0.571428571429,0.428571428571,0.457142857143,0.285714285714,0.375,0.0,13,10,14,15,10,18,6,1,1,1,0,4,1,6,1,0,1,1,0,1,8,3,0,2,1,0,9,4,0,1,0,1,0,0,3,6,0,9,2,5,2,0
0_1,3,3,0,0.85,1.0,0.764705882353,0.764705882353,0.833333333333,1.0,0.947368421053,0.333333333333,0.722222222222,1.0,1.0,0.7,1.0,0.5,0.742857142857,0.866666666667,0.909090909091,0.823529411765,0.972972972973,6,18,13,15,10,18,2,1,3,0,0,0,0,13,1,3,0,1,0,0,13,0,0,0,0,0,0,15,0,0,0,3,0,0,7,0,0,0,0,0,0,18
0_1,3,3,6,0.4125,0.0,0.6,1.0,0.382352941176,0.0,0.333333333333,0.0,0.5625,0.0625,0.866666666667,0.0,0.714285714286,0.0,0.58064516129,0.117647058824,0.530612244898,0.0,0.454545454545,11,16,16,15,8,14,0,0,0,6,0,5,0,9,0,2,0,5,0,0,1,13,0,2,0,2,0,13,0,0,0,0,0,0,0,8,0,4,0,0,0,10
0_1,3,3,1,0.2125,0.0,0.388888888889,0.333333333333,0.170212765957,0.0,0.0,0.0,0.583333333333,0.105263157895,1.0,0.0,0.0,0.0,0.466666666667,0.16,0.290909090909,0.0,0.0,19,12,19,8,5,17,0,7,2,5,0,5,0,7,0,4,0,1,0,1,2,16,0,0,0,0,0,8,0,0,0,2,0,0,0,3,0,1,2,14,0,0
0_1,3,3,5,0.3,1.0,0.205882352941,0.0,0.290322580645,0.8,0.0,0.444444444444,0.5,0.0,0.9,0.235294117647,0.0,0.615384615385,0.291666666667,0.0,0.439024390244,0.363636363636,0.0,9,14,11,10,17,19,4,2,0,1,0,2,0,7,1,5,1,0,0,0,0,11,0,0,0,0,1,9,0,0,0,11,0,0,4,2,0,14,0,5,0,0
0_1,3,6,0,0.875,1.0,0.733333333333,0.882352941176,0.8125,1.0,0.954545454545,0.5,0.846153846154,0.9375,1.0,0.833333333333,0.954545454545,0.666666666667,0.785714285714,0.909090909091,0.896551724138,0.909090909091,0.954545454545,10,13,16,13,6,22,5,3,1,0,0,1,0,11,0,2,0,0,0,0,15,1,0,0,0,0,0,13,0,0,0,1,0,0,5,0,0,0,1,0,0,21
0_1,3,6,6,0.3375,0.0,0.142857142857,0.5,0.428571428571,0.0,0.321428571429,0.0,0.272727272727,0.666666666667,0.25,0.0,0.473684210526,0.0,0.1875,0.571428571429,0.315789473684,0.0,0.382978723404,11,11,18,12,9,19,0,1,1,1,0,8,0,3,2,0,0,6,0,1,12,3,0,2,0,0,9,3,0,0,0,6,0,0,0,3,0,10,0,0,0,9
0_1,3,6,1,0.2375,0.0,0.555555555556,0.666666666667,0.147058823529,0.0,0.08,0.0,0.588235294118,0.117647058824,0.5,0.0,0.117647058824,0.0,0.571428571429,0.2,0.227272727273,0.0,0.0952380952381,9,17,17,10,10,17,0,0,1,6,0,2,0,10,0,4,0,3,0,1,2,3,0,11,0,0,0,5,0,5,0,7,0,1,0,2,0,0,0,15,0,2
0_1,3,6,5,0.3625,0.875,0.5625,0.333333333333,0.181818181818,1.0,0.0869565217391,0.5,0.5625,0.105263157895,0.444444444444,0.714285714286,0.133333333333,0.636363636364,0.5625,0.16,0.258064516129,0.833333333333,0.105263157895,14,16,19,9,7,15,7,2,0,1,0,4,0,9,0,4,0,3,0,1,2,4,0,12,1,1,1,4,0,2,0,1,1,0,5,0,0,2,2,9,0,2
0_2,1,0,0,0.9375,0.933333333333,0.933333333333,1.0,0.9,0.888888888889,0.947368421053,1.0,0.823529411765,1.0,0.818181818182,1.0,1.0,0.965517241379,0.875,1.0,0.857142857143,0.941176470588,0.972972972973,14,17,12,11,8,18,14,0,0,0,0,0,0,14,0,1,1,1,0,0,12,0,0,0,1,1,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,18
0_2,1,0,6,0.4625,1.0,1.0,0.0,0.5,0.0909090909091,0.394736842105,0.6,0.117647058824,0.0,1.0,0.125,0.652173913043,0.75,0.210526315789,0.0,0.666666666667,0.105263157895,0.491803278689,15,17,7,10,8,23,9,0,0,3,2,1,0,2,0,2,0,13,0,0,0,5,0,2,0,0,0,10,0,0,0,0,0,0,1,7,0,0,0,0,8,15
0_2,1,0,1,0.1625,0.0,0.0,0.0,1.0,0.153846153846,0.0,0.0,0.0,0.0,0.0714285714286,1.0,0.0,0.0,0.0,0.0,0.133333333333,0.266666666667,0.0,9,17,15,14,12,13,0,0,0,0,9,0,1,0,0,0,16,0,0,0,0,0,15,0,0,0,0,1,13,0,0,0,0,0,12,0,0,0,0,0,13,0
0_2,1,0,5,0.275,1.0,1.0,0.0,0.15,0.363636363636,0.0,0.583333333333,0.125,0.0,1.0,0.8,0.0,0.736842105263,0.222222222222,0.0,0.260869565217,0.5,0.0,12,16,17,9,5,21,7,0,0,5,0,0,0,2,0,13,1,0,0,0,0,17,0,0,0,0,0,9,0,0,0,0,0,1,4,0,0,0,0,15,6,0
0_2,1,1,0,0.9625,1.0,1.0,1.0,1.0,1.0,0.842105263158,1.0,0.933333333333,1.0,0.8,1.0,1.0,1.0,0.965517241379,1.0,0.888888888889,1.0,0.914285714286,11,15,19,10,9,16,11,0,0,0,0,0,0,14,0,0,0,1,0,0,19,0,0,0,0,0,0,8,0,2,0,0,0,0,9,0,0,0,0,0,0,16
0_2,1,1,6,0.55,1.0,0.428571428571,0.785714285714,0.714285714286,0.375,0.3125,0.666666666667,0.461538461538,0.647058823529,0.769230769231,0.545454545455,0.294117647059,0.8,0.444444444444,0.709677419355,0.740740740741,0.444444444444,0.30303030303,9,13,17,13,11,17,6,0,0,1,2,0,0,6,0,2,1,4,0,3,11,1,0,2,0,0,3,10,0,0,0,0,0,0,6,5,0,5,0,0,7,5
0_2,1,1,1,0.625,0.833333333333,0.647058823529,0.681818181818,0.666666666667,0.363636363636,0.533333333333,0.769230769231,0.733333333333,0.9375,0.222222222222,0.571428571429,0.4,0.8,0.6875,0.789473684211,0.333333333333,0.444444444444,0.457142857143,13,15,16,9,7,20,10,0,0,0,2,1,0,11,0,0,0,4,0,0,15,1,0,0,0,0,7,2,0,0,0,1,0,0,4,2,2,5,0,0,5,8
0_2,1,1,5,0.5625,0.888888888889,0.5,0.47619047619,0.6,0.538461538462,0.545454545455,0.666666666667,0.5,0.769230769231,0.5,1.0,0.3,0.761904761905,0.5,0.588235294118,0.545454545455,0.7,0.387096774194,12,16,13,12,7,20,8,0,0,0,3,1,0,8,4,0,0,4,0,0,10,3,0,0,0,0,6,6,0,0,0,0,0,0,7,0,1,8,1,1,3,6
0_2,1,3,0,0.875,0.642857142857,1.0,0.933333333333,1.0,0.785714285714,0.9,1.0,1.0,0.933333333333,0.916666666667,1.0,0.529411764706,0.782608695652,1.0,0.933333333333,0.95652173913,0.88,0.666666666667,9,16,15,12,11,17,9,0,0,0,0,0,0,16,0,0,0,0,0,0,14,0,0,1,0,0,1,11,0,0,0,0,0,0,11,0,5,0,0,0,3,9
0_2,1,3,6,0.425,1.0,1.0,0.5,0.388888888889,0.210526315789,0.321428571429,0.705882352941,0.0555555555556,0.0769230769231,1.0,0.666666666667,0.473684210526,0.827586206897,0.105263157895,0.133333333333,0.56,0.32,0.382978723404,17,18,13,7,6,19,12,0,0,0,5,0,0,1,1,2,0,14,0,0,1,9,0,3,0,0,0,7,0,0,0,0,0,0,4,2,0,0,0,0,10,9
0_2,1,3,1,0.275,1.0,0.135135135135,0.0,0.75,0.285714285714,0.0,0.444444444444,0.357142857143,0.0,0.1875,1.0,0.0,0.615384615385,0.196078431373,0.0,0.3,0.444444444444,0.0,9,14,15,16,10,16,4,0,0,0,5,0,0,5,0,0,9,0,0,11,0,1,3,0,0,13,0,3,0,0,0,0,0,0,10,0,0,8,0,0,8,0
0_2,1,3,5,0.4625,0.888888888889,0.833333333333,0.0,0.394736842105,0.346153846154,0.0,0.888888888889,0.277777777778,0.0,1.0,1.0,0.0,0.888888888889,0.416666666667,0.0,0.566037735849,0.514285714286,0.0,9,18,15,15,9,14,8,0,0,0,0,1,0,5,0,6,7,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,9,0,1,1,0,2,10,0
0_2,1,6,0,0.9875,1.0,1.0,1.0,1.0,1.0,0.933333333333,1.0,0.933333333333,1.0,1.0,1.0,1.0,1.0,0.965517241379,1.0,1.0,1.0,0.965517241379,12,15,18,14,7,14,12,0,0,0,0,0,0,14,0,0,0,1,0,0,18,0,0,0,0,0,0,14,0,0,0,0,0,0,7,0,0,0,0,0,0,14
0_2,1,6,6,0.5125,0.5625,0.611111111111,0.0,0.393939393939,0.0,0.8,0.9,0.647058823529,0.0,1.0,0.0,0.571428571429,0.692307692308,0.628571428571,0.0,0.565217391304,0.0,0.666666666667,10,17,14,13,12,14,9,0,0,1,0,0,0,11,0,4,0,2,0,0,0,14,0,0,0,0,0,13,0,0,5,7,0,0,0,0,2,0,0,1,3,8
0_2,1,6,1,0.2125,0.204545454545,0.0,0.0,0.0,0.0833333333333,0.6,0.642857142857,0.0,0.0,0.0,0.181818181818,0.3,0.310344827586,0.0,0.0,0.0,0.114285714286,0.4,14,16,12,7,11,20,9,0,0,0,5,0,11,0,0,0,5,0,5,0,0,0,5,2,4,0,1,0,1,1,7,1,0,0,2,1,8,0,0,0,6,6
0_2,1,6,5,0.2125,0.142857142857,0.333333333333,0.318181818182,0.0,0.190476190476,0.190476190476,0.0714285714286,0.0666666666667,0.4375,0.0,0.363636363636,0.285714285714,0.0952380952381,0.111111111111,0.368421052632,0.0,0.25,0.228571428571,14,15,16,10,11,14,1,0,4,1,4,4,0,1,3,2,3,6,2,1,7,0,4,2,2,0,2,0,2,4,1,1,3,1,4,1,1,0,3,2,4,4
0_2,3,0,0,0.9625,1.0,1.0,1.0,0.833333333333,1.0,1.0,1.0,0.833333333333,1.0,1.0,1.0,1.0,1.0,0.909090909091,1.0,0.909090909091,1.0,1.0,11,18,15,15,10,11,11,0,0,0,0,0,0,15,0,3,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,0,0,11
0_2,3,0,6,0.3375,0.0,1.0,0.0,0.290322580645,0.0,0.340425531915,0.0,0.133333333333,0.0,1.0,0.0,0.941176470588,0.0,0.235294117647,0.0,0.45,0.0,0.5,17,15,14,9,8,17,0,0,0,5,0,12,0,2,0,4,0,9,0,0,0,12,0,2,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,1,0,16
0_2,3,0,1,0.2875,0.0,0.166666666667,0.0,0.384615384615,0.277777777778,0.0,0.0,0.15,0.0,0.909090909091,0.909090909091,0.0,0.0,0.157894736842,0.0,0.540540540541,0.425531914894,0.0,10,20,11,11,11,17,0,3,0,4,3,0,0,3,0,5,12,0,0,3,0,7,1,0,0,1,0,10,0,0,0,1,0,0,10,0,0,7,0,0,10,0
0_2,3,0,5,0.275,0.0,0.375,0.0,0.243902439024,0.2,0.0,0.0,0.75,0.0,0.833333333333,0.375,0.0,0.0,0.5,0.0,0.377358490566,0.260869565217,0.0,15,12,17,12,8,16,0,2,0,10,3,0,0,9,0,2,1,0,0,3,0,10,4,0,0,2,0,10,0,0,0,3,0,2,3,0,0,5,0,7,4,0
0_2,3,1,0,0.675,1.0,0.55,0.592592592593,0.666666666667,1.0,0.933333333333,0.0909090909091,0.647058823529,1.0,0.909090909091,0.181818181818,1.0,0.166666666667,0.594594594595,0.744186046512,0.769230769231,0.307692307692,0.965517241379,11,17,16,11,11,14,1,0,10,0,0,0,0,11,0,5,0,1,0,0,16,0,0,0,0,0,1,10,0,0,0,9,0,0,2,0,0,0,0,0,0,14
0_2,3,1,6,0.5375,1.0,0.818181818182,0.25,0.304347826087,0.75,0.583333333333,0.25,0.5625,0.0588235294118,0.777777777778,0.375,0.954545454545,0.4,0.666666666667,0.0952380952381,0.4375,0.5,0.724137931034,8,16,17,9,8,22,2,0,0,0,1,5,0,9,1,1,0,5,0,1,1,15,0,0,0,0,2,7,0,0,0,0,0,0,3,5,0,1,0,0,0,21
0_2,3,1,1,0.45,0.75,0.533333333333,0.478260869565,0.2,0.8,0.388888888889,0.25,0.615384615385,0.611111111111,0.25,0.444444444444,0.4375,0.375,0.571428571429,0.536585365854,0.222222222222,0.571428571429,0.411764705882,12,13,18,12,9,16,3,0,1,3,1,4,0,8,3,1,0,1,0,1,11,5,0,1,0,0,7,3,0,2,1,1,0,0,4,3,0,5,1,3,0,7
0_2,3,1,5,0.4125,0.75,0.4,0.578947368421,0.5,0.333333333333,0.208333333333,0.25,0.727272727273,0.647058823529,0.357142857143,0.1,0.3125,0.375,0.516129032258,0.611111111111,0.416666666667,0.153846153846,0.25,12,11,17,14,10,16,3,0,0,1,1,7,0,8,2,0,0,1,1,1,11,3,0,1,0,4,3,5,0,2,0,1,0,0,1,8,0,6,3,1,1,5
0_2,3,3,0,0.8375,1.0,1.0,0.666666666667,0.6875,0.9,0.96,0.3,0.571428571429,1.0,1.0,1.0,1.0,0.461538461538,0.727272727273,0.8,0.814814814815,0.947368421053,0.979591836735,10,14,12,11,9,24,3,0,5,2,0,0,0,8,1,3,1,1,0,0,12,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,24
0_2,3,3,6,0.35,0.0,1.0,0.0,0.368421052632,0.0,0.263157894737,0.0,0.266666666667,0.0,1.0,0.0,1.0,0.0,0.421052631579,0.0,0.538461538462,0.0,0.416666666667,15,15,15,14,11,10,0,0,0,5,0,10,0,4,0,5,0,6,0,0,0,14,0,1,0,0,0,14,0,0,0,0,0,0,0,11,0,0,0,0,0,10
0_2,3,3,1,0.3875,1.0,0.5,0.0,0.323529411765,1.0,0.125,0.111111111111,0.6,0.0,1.0,0.5,0.133333333333,0.2,0.545454545455,0.0,0.488888888889,0.666666666667,0.129032258065,9,20,15,11,10,15,1,0,0,1,0,7,0,12,0,6,0,2,0,2,0,12,0,1,0,0,0,11,0,0,0,1,0,0,5,4,0,9,0,4,0,2
0_2,3,3,5,0.3,1.0,0.344827586207,0.5,0.222222222222,0.217391304348,0.0,0.25,0.666666666667,0.166666666667,0.333333333333,0.833333333333,0.0,0.4,0.454545454545,0.25,0.266666666667,0.344827586207,0.0,12,15,12,12,6,23,3,0,0,2,5,2,0,10,0,3,1,1,0,1,2,5,4,0,0,4,2,4,2,0,0,1,0,0,5,0,0,13,0,4,6,0
0_2,3,6,0,0.8375,1.0,0.928571428571,0.75,0.571428571429,1.0,0.944444444444,0.125,0.764705882353,1.0,1.0,0.928571428571,0.944444444444,0.222222222222,0.838709677419,0.857142857143,0.727272727273,0.962962962963,0.944444444444,8,17,15,8,14,18,1,0,5,2,0,0,0,13,0,3,0,1,0,0,15,0,0,0,0,0,0,8,0,0,0,1,0,0,13,0,0,0,0,1,0,17
0_2,3,6,6,0.45,1.0,0.142857142857,0.478260869565,0.466666666667,0.666666666667,0.451612903226,0.0666666666667,0.0714285714286,0.846153846154,0.636363636364,0.153846153846,1.0,0.125,0.0952380952381,0.611111111111,0.538461538462,0.25,0.622222222222,15,14,13,11,13,14,1,0,6,5,1,2,0,1,2,2,0,9,0,0,11,1,0,1,0,0,4,7,0,0,0,6,0,0,2,5,0,0,0,0,0,14
0_2,3,6,1,0.0875,0.0,0.227272727273,1.0,0.0,0.0357142857143,0.0,0.0,0.333333333333,0.0588235294118,0.0,0.1,0.0,0.0,0.27027027027,0.111111111111,0.0,0.0526315789474,0.0,9,15,17,10,10,19,0,1,0,0,7,1,0,5,0,0,6,4,0,2,1,0,1,13,0,4,0,0,1,5,1,3,0,0,1,5,0,7,0,0,12,0
